Region/Country/Area,,Year,Series,Value,Footnotes,Source
417,Kyrgyzstan,2018,Permanent crops (thousand hectares),77,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
417,Kyrgyzstan,2018,Forest cover (thousand hectares),1279,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
417,Kyrgyzstan,2018,Arable land (% of total land area),6.7,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
417,Kyrgyzstan,2018,Permanent crops (% of total land area),0.4,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
417,Kyrgyzstan,2018,Forest cover (% of total land area),6.7,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
417,Kyrgyzstan,2018,Important sites for terrestrial biodiversity protected (% of total sites protected),23.6,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
417,Kyrgyzstan,2020,Important sites for terrestrial biodiversity protected (% of total sites protected),23.6,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
418,Lao People's Dem. Rep.,2005,Land area (thousand hectares),23080,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
418,Lao People's Dem. Rep.,2005,Arable land (thousand hectares),1150,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
418,Lao People's Dem. Rep.,2005,Permanent crops (thousand hectares),85,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
418,Lao People's Dem. Rep.,2005,Forest cover (thousand hectares),17183,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
418,Lao People's Dem. Rep.,2005,Arable land (% of total land area),5,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
418,Lao People's Dem. Rep.,2005,Permanent crops (% of total land area),0.4,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
418,Lao People's Dem. Rep.,2005,Forest cover (% of total land area),74.4,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
418,Lao People's Dem. Rep.,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),44.04,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
418,Lao People's Dem. Rep.,2010,Land area (thousand hectares),23080,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
418,Lao People's Dem. Rep.,2010,Arable land (thousand hectares),1400,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
418,Lao People's Dem. Rep.,2010,Permanent crops (thousand hectares),130,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
418,Lao People's Dem. Rep.,2010,Forest cover (thousand hectares),16941,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
418,Lao People's Dem. Rep.,2010,Arable land (% of total land area),6.1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
418,Lao People's Dem. Rep.,2010,Permanent crops (% of total land area),0.6,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
418,Lao People's Dem. Rep.,2010,Forest cover (% of total land area),73.4,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
418,Lao People's Dem. Rep.,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),44.04,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
418,Lao People's Dem. Rep.,2018,Land area (thousand hectares),23080,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
418,Lao People's Dem. Rep.,2018,Arable land (thousand hectares),1550,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
418,Lao People's Dem. Rep.,2018,Permanent crops (thousand hectares),169,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
418,Lao People's Dem. Rep.,2018,Forest cover (thousand hectares),16665,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
418,Lao People's Dem. Rep.,2018,Arable land (% of total land area),6.7,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
418,Lao People's Dem. Rep.,2018,Permanent crops (% of total land area),0.7,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
418,Lao People's Dem. Rep.,2018,Forest cover (% of total land area),72.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
418,Lao People's Dem. Rep.,2018,Important sites for terrestrial biodiversity protected (% of total sites protected),44.04,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
418,Lao People's Dem. Rep.,2020,Important sites for terrestrial biodiversity protected (% of total sites protected),44.04,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
428,Latvia,2005,Land area (thousand hectares),6220,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
428,Latvia,2005,Arable land (thousand hectares),1092,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
428,Latvia,2005,Permanent crops (thousand hectares),13,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
428,Latvia,2005,Forest cover (thousand hectares),3307,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
428,Latvia,2005,Arable land (% of total land area),17.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
428,Latvia,2005,Permanent crops (% of total land area),0.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
428,Latvia,2005,Forest cover (% of total land area),53.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
428,Latvia,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),90.97,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
428,Latvia,2010,Land area (thousand hectares),6224,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
428,Latvia,2010,Arable land (thousand hectares),1173,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
428,Latvia,2010,Permanent crops (thousand hectares),7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
428,Latvia,2010,Forest cover (thousand hectares),3372,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
428,Latvia,2010,Arable land (% of total land area),18.8,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
428,Latvia,2010,Permanent crops (% of total land area),0.1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
428,Latvia,2010,Forest cover (% of total land area),54.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
428,Latvia,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),97.24,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
428,Latvia,2018,Land area (thousand hectares),6209,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
428,Latvia,2018,Arable land (thousand hectares),1295,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
428,Latvia,2018,Permanent crops (thousand hectares),8,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
428,Latvia,2018,Forest cover (thousand hectares),3403,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
428,Latvia,2018,Arable land (% of total land area),20.9,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
428,Latvia,2018,Permanent crops (% of total land area),0.1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
428,Latvia,2018,Forest cover (% of total land area),54.8,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
428,Latvia,2018,Important sites for terrestrial biodiversity protected (% of total sites protected),97.24,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
428,Latvia,2020,Important sites for terrestrial biodiversity protected (% of total sites protected),97.24,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
422,Lebanon,2005,Land area (thousand hectares),1023,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
422,Lebanon,2005,Arable land (thousand hectares),142,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
422,Lebanon,2005,Permanent crops (thousand hectares),141,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
422,Lebanon,2005,Forest cover (thousand hectares),138,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
422,Lebanon,2005,Arable land (% of total land area),13.9,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
422,Lebanon,2005,Permanent crops (% of total land area),13.8,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
422,Lebanon,2005,Forest cover (% of total land area),13.5,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
422,Lebanon,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),11.42,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
422,Lebanon,2010,Land area (thousand hectares),1023,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
422,Lebanon,2010,Arable land (thousand hectares),114,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
422,Lebanon,2010,Permanent crops (thousand hectares),126,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
422,Lebanon,2010,Forest cover (thousand hectares),137,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
422,Lebanon,2010,Arable land (% of total land area),11.1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
422,Lebanon,2010,Permanent crops (% of total land area),12.3,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
422,Lebanon,2010,Forest cover (% of total land area),13.4,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
422,Lebanon,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),11.42,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
422,Lebanon,2018,Land area (thousand hectares),1023,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
422,Lebanon,2018,Arable land (thousand hectares),132,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
422,Lebanon,2018,Permanent crops (thousand hectares),126,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
422,Lebanon,2018,Forest cover (thousand hectares),142,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
422,Lebanon,2018,Arable land (% of total land area),12.9,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
422,Lebanon,2018,Permanent crops (% of total land area),12.3,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
422,Lebanon,2018,Forest cover (% of total land area),13.9,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
422,Lebanon,2018,Important sites for terrestrial biodiversity protected (% of total sites protected),12.34,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
422,Lebanon,2020,Important sites for terrestrial biodiversity protected (% of total sites protected),12.34,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
426,Lesotho,2005,Land area (thousand hectares),3036,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
426,Lesotho,2005,Arable land (thousand hectares),323,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
426,Lesotho,2005,Permanent crops (thousand hectares),4,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
426,Lesotho,2005,Forest cover (thousand hectares),35,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
426,Lesotho,2005,Arable land (% of total land area),10.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
426,Lesotho,2005,Permanent crops (% of total land area),0.1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
426,Lesotho,2005,Forest cover (% of total land area),1.1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
426,Lesotho,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),16.49,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
426,Lesotho,2010,Land area (thousand hectares),3036,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
426,Lesotho,2010,Arable land (thousand hectares),322,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
426,Lesotho,2010,Permanent crops (thousand hectares),4,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
426,Lesotho,2010,Forest cover (thousand hectares),35,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
426,Lesotho,2010,Arable land (% of total land area),10.6,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
426,Lesotho,2010,Permanent crops (% of total land area),0.1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
426,Lesotho,2010,Forest cover (% of total land area),1.1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
426,Lesotho,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),16.49,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
426,Lesotho,2018,Land area (thousand hectares),3036,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
426,Lesotho,2018,Arable land (thousand hectares),429,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
426,Lesotho,2018,Permanent crops (thousand hectares),4,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
426,Lesotho,2018,Forest cover (thousand hectares),35,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
426,Lesotho,2018,Arable land (% of total land area),14.1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
426,Lesotho,2018,Permanent crops (% of total land area),0.1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
426,Lesotho,2018,Forest cover (% of total land area),1.1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
426,Lesotho,2018,Important sites for terrestrial biodiversity protected (% of total sites protected),16.49,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
426,Lesotho,2020,Important sites for terrestrial biodiversity protected (% of total sites protected),16.49,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
430,Liberia,2005,Land area (thousand hectares),9632,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
430,Liberia,2005,Arable land (thousand hectares),400,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
430,Liberia,2005,Permanent crops (thousand hectares),215,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
430,Liberia,2005,Forest cover (thousand hectares),8071,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
430,Liberia,2005,Arable land (% of total land area),4.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
430,Liberia,2005,Permanent crops (% of total land area),2.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
430,Liberia,2005,Forest cover (% of total land area),83.8,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
430,Liberia,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),15.79,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
430,Liberia,2010,Land area (thousand hectares),9632,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
430,Liberia,2010,Arable land (thousand hectares),480,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
430,Liberia,2010,Permanent crops (thousand hectares),180,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
430,Liberia,2010,Forest cover (thousand hectares),7920,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
430,Liberia,2010,Arable land (% of total land area),5,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
430,Liberia,2010,Permanent crops (% of total land area),1.9,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
430,Liberia,2010,Forest cover (% of total land area),82.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
430,Liberia,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),15.79,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
430,Liberia,2018,Land area (thousand hectares),9632,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
430,Liberia,2018,Arable land (thousand hectares),500,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
430,Liberia,2018,Permanent crops (thousand hectares),200,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
430,Liberia,2018,Forest cover (thousand hectares),7678,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
430,Liberia,2018,Arable land (% of total land area),5.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
430,Liberia,2018,Permanent crops (% of total land area),2.1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
430,Liberia,2018,Forest cover (% of total land area),79.7,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
430,Liberia,2018,Important sites for terrestrial biodiversity protected (% of total sites protected),15.79,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
430,Liberia,2020,Important sites for terrestrial biodiversity protected (% of total sites protected),15.79,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
434,Libya,2005,Land area (thousand hectares),175954,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
434,Libya,2005,Arable land (thousand hectares),1750,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
434,Libya,2005,Permanent crops (thousand hectares),335,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
434,Libya,2005,Forest cover (thousand hectares),217,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
434,Libya,2005,Arable land (% of total land area),1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
434,Libya,2005,Permanent crops (% of total land area),0.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
434,Libya,2005,Forest cover (% of total land area),0.1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
434,Libya,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),0,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
434,Libya,2010,Land area (thousand hectares),175954,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
434,Libya,2010,Arable land (thousand hectares),1716,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
434,Libya,2010,Permanent crops (thousand hectares),335,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
434,Libya,2010,Forest cover (thousand hectares),217,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
434,Libya,2010,Arable land (% of total land area),1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
434,Libya,2010,Permanent crops (% of total land area),0.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
434,Libya,2010,Forest cover (% of total land area),0.1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
434,Libya,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),0,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
434,Libya,2018,Land area (thousand hectares),175954,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
434,Libya,2018,Arable land (thousand hectares),1720,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
434,Libya,2018,Permanent crops (thousand hectares),330,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
434,Libya,2018,Forest cover (thousand hectares),217,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
434,Libya,2018,Arable land (% of total land area),1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
434,Libya,2018,Permanent crops (% of total land area),0.2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
434,Libya,2018,Forest cover (% of total land area),0.1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
434,Libya,2018,Important sites for terrestrial biodiversity protected (% of total sites protected),0,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
434,Libya,2020,Important sites for terrestrial biodiversity protected (% of total sites protected),0,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
438,Liechtenstein,2005,Land area (thousand hectares),16,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
438,Liechtenstein,2005,Arable land (thousand hectares),4,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
438,Liechtenstein,2005,Forest cover (thousand hectares),7,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
438,Liechtenstein,2005,Arable land (% of total land area),24.4,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
438,Liechtenstein,2005,Forest cover (% of total land area),41.9,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
438,Liechtenstein,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),80.8,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
438,Liechtenstein,2010,Land area (thousand hectares),16,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
438,Liechtenstein,2010,Arable land (thousand hectares),3,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
